2.47911952824685E-31,4.177480984276618E-27,1.1929618650436019E-22,2.99258128048477E-23,2.9895737103231154E-24,3.2965360765003686E-18,2.757571575589935E-26,0.9999999999999877,3.5795550821784E-26,1.0680906013764612E-15,1.1795207399021542E-25,1.1331067533808634E-14,3.1101833812466894E-26,9.850717541522078E-18,2.9971721697153133E-24,2.472017142983481E-18,6.037216800629332E-28,9.8927735537439E-19,5.511904553583995E-27,2.576694072305924E-21,1
2.1916020140116103E-47,8.552264413944131E-33,2.0008618382675446E-18,1.1802762813593963E-30,2.7125892251954823E-22,5.461428589717127E-23,1.0,1.2627903817010744E-29,3.073284935362756E-39,6.362342378249581E-21,3.240829346947762E-31,8.963564482223496E-25,4.2340932754550174E-32,1.6831413905007365E-28,5.796355910171557E-28,2.352451968589686E-22,1.7520584175101647E-35,2.4037059665865215E-25,1.0685447434448502E-28,2.966609024978182E-18,1
7.27411507347303E-70,1.6151628063506443E-59,8.90018343558774E-15,5.046208130184442E-38,2.1933059639089532E-44,2.2685220642514068E-38,0.9999999999999911,2.1499357290519348E-52,2.4156411762389776E-63,3.708365008804083E-34,3.86785527758865E-54,2.5819981708231564E-41,1.402651675525466E-57,3.227663156094165E-40,2.3025451743979244E-54,6.605889067212282E-29,7.674231745149153E-50,3.8673141423274995E-40,7.157774073558579E-47,7.445327417347882E-32,1
3.5586744514391026E-34,5.725374317012254E-22,1.1350572516654469E-9,1.4811349478896935E-11,1.4417161464158113E-10,4.880305617798348E-8,0.9999996471577592,3.578778753382375E-21,2.4008476022849472E-26,3.3239245135109184E-11,9.49913596485667E-23,2.1562378306045906E-12,2.67495922145565E-24,1.2282486308335336E-9,4.035765603907921E-15,4.799644750920499E-8,3.1794852516107084E-13,5.693442282300368E-11,2.465712202305825E-20,2.5342779603506813E-7,1
3.1220629539571853E-54,6.170332369774883E-34,9.650260818053294E-15,1.9164944034308113E-16,8.681196881338056E-19,1.0526224249897173E-19,2.470332405788726E-22,2.478348702749246E-31,2.951725582346258E-42,1.1712395655963052E-23,4.380905919935835E-29,7.55869593223348E-16,6.342939579315856E-37,3.1808622214505304E-17,1.0412005029156594E-39,3.182993502084862E-12,6.128227430228852E-33,5.000954909774231E-21,6.676502592622031E-32,0.9999999999968063,1
7.035396494402943E-53,3.4472500469587508E-37,1.4405350761783789E-8,1.7316111700996018E-27,2.4821264701292776E-34,6.70604911121457E-33,0.9999999855946492,3.0602433232233134E-31,7.855862180013776E-42,8.210861182464207E-22,9.499928623056874E-32,5.281842004618575E-37,3.2350872760237795E-34,1.9255040872908802E-30,6.146551935768318E-40,3.3442467955812283E-28,2.647997559243644E-20,4.210009071126603E-24,3.504529301644074E-38,1.6070619268510154E-26,1
2.7133041748630127E-48,5.138380678965102E-22,6.16907205618805E-11,1.2099219242448464E-11,6.0257654286810436E-21,1.4047655426319592E-15,3.0193197499735394E-14,4.6735427155893677E-32,4.789637260713169E-37,3.68490358228142E-14,1.9080316149328665E-21,1.366954074781475E-9,1.294439379979881E-29,2.656216385070181E-9,9.458503822536924E-41,8.704718725998868E-9,4.1052066983880043E-32,3.3436060371520663E-21,4.617068688744552E-31,0.9999999871982524,1
3.876086379226077E-57,1.4765539485847297E-29,0.9999822449768857,8.904079956816616E-19,2.2338104307700933E-24,6.848062143669503E-26,1.7745641465203234E-5,2.847152695259665E-28,3.713330834937555E-44,1.2508565122877587E-16,2.039757924484299E-22,1.644042456423562E-23,8.253822500357837E-39,1.8453938966488007E-18,2.2320049893866196E-41,9.304893727990328E-9,2.9049152020571696E-26,3.5521729668961377E-16,1.0868345983221068E-40,7.675474261924691E-11,1
2.529534076889241E-41,8.31886704027087E-31,9.18207981176957E-9,2.0871561484226316E-14,4.094159449371394E-17,5.79324204328223E-16,2.5006677737201615E-18,3.0778199646143164E-27,7.514212556785392E-35,2.6704745908411113E-20,1.0442759440762286E-27,5.200408204049499E-16,4.681326277970354E-30,1.6398103567499619E-18,2.4143387371842626E-29,2.4977469301614532E-8,1.5482507592180886E-25,4.494243970649556E-16,1.9045490727150367E-34,0.9999999658404285,1
6.254626152962589E-59,1.326492602406219E-32,1.9495069453219665E-8,8.458888866530372E-8,1.8921495751726612E-10,1.3875986026802422E-14,1.4375017783787408E-10,3.4265413777498127E-38,2.452028037057515E-42,2.0706852094554564E-11,6.806805695610315E-29,3.002705593225455E-8,1.3601678046334324E-40,2.73577974707408E-5,5.770510332413256E-40,0.036923453709089275,2.591788098188884E-34,1.6788761474911171E-15,4.367301196568657E-40,0.9630490540287384,1
2.8140113741395387E-50,7.578377003435136E-29,4.30327140550856E-8,7.413250757120379E-7,2.5295622736250897E-14,1.2974334162931275E-13,9.651986562204837E-18,4.923182413704423E-33,3.8397371643007346E-36,1.9326337282841639E-13,1.795790081693226E-27,8.398295587106276E-8,4.3844801116696425E-41,3.439530119408765E-7,3.7761901096655636E-33,1.292824088945236E-5,5.501706578605311E-29,4.2409861710624334E-18,1.2459184819646868E-32,0.9999858594650047,1
7.709448840327318E-69,3.6148346026376535E-54,5.2673389618213774E-21,1.196593440941445E-39,5.690935587522023E-40,1.5344319703914363E-23,0.999999999999994,9.875582036384058E-35,2.1097329194857012E-60,1.8068711884118216E-32,2.7992858565489643E-37,3.0048723763415318E-37,1.866956787239151E-38,5.318325705821307E-40,1.8038848629868684E-49,1.0594474220208506E-36,4.761799410077233E-30,5.92847063977307E-15,1.4638360889512774E-43,2.1315352502258595E-25,1
5.009043685351623E-80,2.782508177405654E-63,7.058338115333073E-27,6.839946665462731E-37,1.4401552413730963E-48,9.083476489130048E-42,1.0,6.76805478985375E-43,1.1271039543294241E-69,3.637674826187045E-32,7.439957754988164E-51,1.5354666020289617E-40,1.8353459123569292E-60,3.251138160989256E-39,5.080466518957998E-67,4.220181164120508E-28,1.82596081574282E-51,7.217985591790566E-30,2.3936447337927238E-48,1.323263259956815E-31,1
9.254407823008626E-19,2.9595846776970544E-16,1.392803978277599E-6,1.1751969525994195E-12,2.2733157307017074E-8,1.4018353522754955E-11,0.9992399321872469,7.527422853579031E-6,4.252671710032329E-17,2.3269653030419363E-8,2.25861010049246E-9,1.0748705552077933E-14,3.6860938087151255E-15,1.41536002260051E-14,8.332347950255896E-16,2.0092450160980246E-8,2.3168543465774564E-4,5.189340382874326E-4,4.375459609269736E-16,4.5974388211770837E-7,1
5.711731681648618E-62,6.49973339121824E-48,1.0,7.210767470848007E-47,2.1825676326801586E-48,7.138337796708414E-49,1.4165588508281942E-25,3.393706120099481E-55,6.591448335435892E-55,1.9278091777260193E-38,9.617362784031635E-41,2.0610241160890055E-42,8.081126713601422E-54,7.456984932992999E-47,6.091139969821756E-55,1.5431687283874225E-28,5.262380016654228E-36,3.692161202932001E-29,8.782769785308719E-48,2.1433722972944875E-23,1
1.9333384190750613E-35,6.547262831947689E-16,1.133765312147604E-6,1.4649663688347302E-11,3.2111257544540298E-12,2.8002263196914826E-7,1.3869309571982685E-7,1.000711999417282E-20,8.991860994576093E-25,5.0872666733880775E-8,9.019102852418134E-20,0.0015225454502235769,3.7987538172265015E-24,4.2796569538499304E-10,2.3858339415189624E-11,7.983158422688933E-9,1.4084738889854805E-20,7.311197871183052E-11,2.9246758451656887E-16,0.9984758426701136,1
1.0948249411402818E-58,9.001061541051287E-47,1.0729714809330967E-20,2.4883989546191355E-31,8.381888433552522E-34,1.7688218783333234E-25,1.0,4.0415725047232E-48,5.542052627546185E-48,1.7391097853401195E-26,8.500890039592695E-46,5.839731002407206E-32,3.842259010527068E-52,5.089078984685727E-41,8.745598222947807E-46,2.8127480966369637E-22,8.512927194478789E-46,1.6154489649091504E-40,3.6991182302822915E-39,7.384249035877453E-19,1
2.361710828217155E-38,9.422148122420617E-31,0.9999999748486875,1.778131637950814E-30,6.259529230275046E-35,1.787602058174792E-28,4.7708576255538596E-12,6.195522912241931E-19,3.918928059375914E-33,8.099365816482975E-33,4.820606112763612E-29,1.7410218978425983E-26,2.8893829384191455E-29,2.1975519595510105E-31,1.5556294449885163E-32,9.399519338204272E-32,2.5114670870707145E-8,3.187078460625632E-11,9.114523409094096E-26,9.140632873501714E-30,1
3.4994991908003005E-40,1.9094897584283924E-20,7.777673817188657E-8,5.935553206829419E-10,4.157690581424573E-10,1.3349325305940047E-10,0.9999994958281149,5.49985113429655E-27,4.3111207141844265E-28,3.815791007403793E-8,5.1364396859759266E-18,2.5106245373069176E-9,2.10561011344391E-28,3.0043894753784224E-9,9.652709849963124E-27,1.586676354027927E-9,3.1719342881897627E-23,1.1997424204525762E-9,9.229310341904315E-15,3.787929772448619E-7,1
2.080287280132484E-44,4.532210772743695E-36,2.5300283794002E-27,1.9321574873040306E-32,5.83781143185156E-24,3.689911182491953E-23,1.0,2.0820692343881546E-37,7.023485040278053E-41,4.833210878875361E-22,2.014561137416708E-31,2.981612764572753E-31,1.7799548992986011E-32,2.0254563657456238E-25,3.588498984825509E-39,5.234085192128836E-26,5.6689720640529786E-40,1.5719600358174245E-27,7.482504912710784E-33,2.5557799366495943E-26,1
6.299967501978359E-64,6.822651857010187E-35,1.1552467551660374E-8,8.57384036010016E-22,2.465110952258125E-28,1.661736977918439E-29,0.9999999884475324,2.952571051465346E-39,1.216002156959258E-50,4.327652069708306E-19,2.4588801200281293E-34,2.2937712043581006E-23,8.067961872447284E-45,1.2296455382811518E-20,8.484310588703688E-41,2.0918296839042907E-20,1.386679811228971E-38,4.311621656173125E-28,3.000754832305354E-39,1.2832496253933386E-19,1
